Fuel _Type_Code,Station_Name,Street_Address,City,State,ZIP,Station_Phone,Access_Days_Time,Cards_Accepted,EV_Level1_EVSE_Num,EV_Level2_EVSE_Num,EV_DC_Fast_Count,Geocode_Status,Latitude,Longitude,EV_Connector_Types,Country,Facility_Type,E85_Other_Ethanol_Blends
E85,Royal Farms #206,700 Annapolis Rd,Gambrills,MD,21054,443-292-7134,24 hours daily,A Cash D Debit M V,,,,200-9,39.069494,-76.662129,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Royal Farms #278,100 Monument Ave,Oxen Hill,MD,20745,240-253-6444,24 hours daily,A Cash CREDIT D Debit M V,,,,200-8,38.79946,-77.00338,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Royal Farms #77,2603 Philadelphia Rd,Edgewood,MD,21040,443-922-2134,24 hours daily,A Cash D Debit M V,,,,200-9,39.446687,-76.29941,,US,CONVENIENCE_STORE,
E85,Royal Farms #244,6901 Van Dusen Rd,Laurel,MD,20707,240-459-3293,24 hours daily,A Cash CREDIT D Debit M V,,,,200-9,39.080747,-76.88714,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Royal Farms #241,6120 Annapolis Rd,Hyattsville,MD,20784,301-852-6241,24 hours daily,A Cash CREDIT D Debit M V,,,,200-9,38.940023,-76.907426,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Bemidji Cenex - North C-Store,515 Anne St NW,Bemidji,MN,56601,218-444-2442,5am-11pm daily,A Cash D Debit M V,,,,200-9,47.505592,-94.886016,,US,CONVENIENCE_STORE,
E85,Kwik Trip #153,105 2nd St S,Sartell,MN,56377,320-253-5662,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D M V Voyager Wright_Exp,,,,200-9,45.61577,-94.205485,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Kwik Trip #598,645 Opportunity Park Dr,Paynesville,MN,56362,320-243-2118,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks Comdata CREDIT D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,200-8,45.375235,-94.733177,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Kwik Trip #575,15 20th Ave SE,St. Joseph,MN,56374,320-363-4819,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks Comdata CREDIT D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,GPS,45.56441977,-94.29134407,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Bobby & Steve's Auto World,9805 Maple Grove Pkwy N,Maple Grove,MN,55269,763-852-9999,5:30am-11pm daily,A Cash D Debit M V,,,,200-9,45.132814,-93.477897,,US,AUTO_REPAIR,
E85,Cenex - United Farmers Co-op,203 4th St E,Winthrop,MN,55396,507-647-5931,"5am-9pm M-Sat, 6am-9pm Sun",A Cash D Debit M V,,,,200-9,44.542814,-94.36268,,US,COOP,"[""E20-E25"", ""E30-E35""]"
E85,Cashwise - Moorhead,3300 Highway 10 E,Moorhead,MN,56560,218-236-4910,24 hours daily,A Cash D Debit M V,,,,200-8,46.876972,-96.730659,,US,CONVENIENCE_STORE,"[""E15"", ""E30-E35""]"
E85,Meijer Gas #254,4005 32nd Ave,Hudsonville,MI,49426,616-229-9429,24 hours daily,A Cash Checks D Debit M V Voyager Wright_Exp,,,,200-8,42.840441,-85.861965,,US,CONVENIENCE_STORE,
E85,Meijer Gas #297,115 Porters Vale Blvd,Valparaiso,IN,46383,219-300-8029,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,GPS,41.47348236,-87.01581979,,US,CONVENIENCE_STORE,
E85,Meijer Gas #300,3995 N Richmond St,Appleton,WI,54913,920-350-6229,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,200-8,44.300957,-88.415561,,US,CONVENIENCE_STORE,
E85,Meijer Gas #301,1010 N Kinzie Ave,Bradley,IL,60915,779-301-8229,24 hours daily,A Cash CREDIT D Debit M V Voyager Wright_Exp,,,,200-8,41.159213,-87.850974,,US,CONVENIENCE_STORE,
E85,Meijer Gas #306,13575 10 Mile Rd,Warren,MI,48089,586-210-9829,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,200-8,42.478448,-82.986915,,US,CONVENIENCE_STORE,
ELEC,MOM's Organic Market,1901 N Veitch St,Arlington,VA,22201,571-354-8810,9am-9pm daily; pay garage,,,2,,GPS,38.89641,-77.086062,J1772,US,GROCERY,
ELEC,Colonial Place Parking Garage,2107 Wilson Blvd,Arlington,VA,22201,703-527-9444,7am-10pm M-F; pay lot and available to tenants,,,3,,200-9,38.891865,-77.085265,J1772,US,PAY_LOT,
ELEC,Volvo Cars Fredericksburg,3410 Fall Hill Ave,Fredericksburg,VA,22401,540-373-5200,Dealership business hours,,,2,,200-8,38.312221,-77.506525,J1772,US,CAR_DEALER,
ELEC,Luray Visitor Center,18 Campbell St,Luray,VA,22835,540-743-3915,24 hours daily,,,1,,200-9,38.663811,-78.460394,J1772,US,MUNI_GOV,
ELEC,Huntington Mennonite Church,785 Harpersville Rd,Newport News,VA,23601,757-595-6889,Sunday mornings,,,1,,GPS,37.081574,-76.455474,J1772,US,PLACE_OF_WORSHIP,
ELEC,Norfolk Botanical Gardens,6700 Azalea Garden Rd,Norfolk,VA,23518,757-441-5830,24 hours daily,,,2,,200-8,36.904917,-76.209635,J1772 TESLA,US,PARK,
ELEC,Bluegreen Vacations - Patrick Henry Square,249 York St,Williamsburg,VA,23185,757-229-9540,24 hours daily; for guest use only,,,1,,200-9,37.270224,-76.687178,J1772,US,HOTEL,
ELEC,Williamsburg Lodge,305 S England St,Williamsburg,VA,23185,757-220-7976,24 hours daily; guest past required from front desk,,,1,,200-9,37.269064,-76.697804,J1772,US,HOTEL,
ELEC,Best Western - Williamsburg,351 York St,Williamsburg,VA,23185,757-229-4100,24 hours daily; for guest use only,,,1,,200-9,37.269286,-76.685716,J1772,US,HOTEL,
ELEC,Santa's Hardware,87038 Christmas Valley Hwy,Christmas Valley,OR,97641,541-576-2999,"9am-6pm M-Sat, 11am-4pm Sun; Also accepts PayPal",A Cash D M V,,1,,200-9,43.237312,-120.690638,J1772,US,HARDWARE_STORE,
ELEC,Los Altos High School,201 Almond Ave,Los Altos,CA,94022,650-479-7359,24 hours daily,,,26,1,GPS,37.385746,-122.109849,CHADEMO J1772 J1772COMBO,US,SCHOOL,
ELEC,Charles Plaza Garage,211 N Liberty Rd,Baltimore,MD,21201,410-685-1109,24 hours daily,,,2,,200-9,39.291834,-76.616799,J1772,US,PARKING_GARAGE,
ELEC,City of Colton - City Hall,651 N La Cadena,Colton,CA,92324,844-560-7121,24 hours daily,,,2,,GPS,34.0717337,-117.3227394,J1772,US,MUNI_GOV,
ELEC,Los Angeles Metro - Canoga Station,6650 Canoga Ave,Canoga Park,CA,91303,213-922-4638,24 hours daily; pay lot,,,3,,200-9,34.191637,-118.597035,J1772,US,PARKING_LOT,
ELEC,Palmdale Oasis Park,3850 East Ave S,Palmdale,CA,93550,866-300-3827,Business hours,,,4,,GPS,34.55648877,-118.0593205,J1772,US,OTHER_ENTERTAINMENT,
ELEC,La Quinta Inn & Suites,380 E Palace Pkwy,Grand Prairie,TX,75050,469-999-0875,24 hours daily; for hotel guest use only,,,2,,GPS,32.76108049,-97.00672888,J1772,US,HOTEL,
E85,Chantilly Corner Eatery & Shell,25465 Pleasant Valley Rd,Chantilly,VA,20152,571-525-2360,24 hours daily,A Cash D Debit M V,,,,200-8,38.913348,-77.475053,,US,CONVENIENCE_STORE,
E85,Royal Farms #111,1200 S Ponca St,Baltimore,MD,21224,410-633-2258,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,GPS,39.27791851,-76.55470437,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Chevron - Laguna Niguel,30072 Crown Valley Pkwy,Laguna Niguel,CA,92677,949-495-0345,24 hours daily,A Cash D M V,,,,200-9,33.525789,-117.711496,,US,AUTO_REPAIR,
E85,Murphy USA,6035 Losee Rd,North Las Vegas,NV,89081,702-656-2223,24 hours daily,A Cash D M V,,,,200-8,36.2693,-115.11756,,US,CONVENIENCE_STORE,
ELEC,Flophouze Hotel & Recycling the Past Shop,1132 W FM 1291 N,Round Top,TX,78954,609-618-7606,24 hours daily,,,1,,GPS,30.016869,-96.75233,J1772,US,HOTEL,
ELEC,Los Angeles Metro - Norwalk Station,12901 Hoxie Ave,Norwalk,CA,90650,213-922-4638,24 hours daily; pay lot,,,4,,GPS,33.9139919,-118.1036001,J1772,US,PARKING_LOT,
ELEC,Los Angeles Metro - Atlantic Station,255 S Atlantic Blvd,East Los Angeles,CA,90022,213-922-4638,24 hours daily; pay lot,,,6,,200-9,34.033838,-118.152742,J1772,US,PARKING_GARAGE,
ELEC,Los Angeles Metro - La Cienega,3420 S La Cienega Blvd,Los Angeles,CA,90016,213-922-4638,24 hours daily; pay lot,,,4,,200-8,34.025701,-118.371928,J1772,US,PARKING_LOT,
ELEC,Douglas Insurance Agency,11 W Main St,Dalton,OH,44618,330-828-1353,24 hours daily,,,1,,GPS,40.798474,-81.695385,J1772,US,OFFICE_BLDG,
ELEC,The Herman T. Costello Lyceum Hall,432 High St,Burlington,NJ,8016,609-239-0029  410-685-1109,Building hours,,,2,,200-8,40.076462,-74.857778,J1772,US,OTHER_ENTERTAINMENT,
ELEC,Alpha Energy Management,48273 Lakeview Blvd,Fremont,CA,94538,510-550-7161,8am-6pm M-F,A Debit M V,,3,,200-8,37.466791,-121.929602,J1772,US,OFFICE_BLDG,
ELEC,Charles Street Garage,121 Charles St,East Lansing,MI,48823,517-337-1277,24 hours daily,,,1,,200-9,42.734974,-84.480105,J1772,US,PAY_GARAGE,
ELEC,Scarborough Public Library,48 Gorham Rd,Scarborough,ME,4074,207-883-4723,24 hours daily,,,2,,200-9,43.596579,-70.335969,J1772,US,LIBRARY,
ELEC,Elbert County Courthouse,12 S Oliver St,Elberton,GA,30635,706-988-0963,24 hours daily,,,2,,200-9,34.109726,-82.868747,J1772,US,MUNI_GOV,
ELEC,City of Santa Monica - Parking Structure 9,1136 4th St,Santa Monica,CA,90403,310-458-8529,24 hours daily; pay lot,,,4,,GPS,34.020221,-118.499251,J1772,US,PARKING_GARAGE,
ELEC,City of Santa Monica - Lot 9,2901 Neilson Way,Santa Monica,CA,90405,310-458-8529,24 hours daily; pay lot,,,6,,GPS,33.999203,-118.481415,J1772,US,PARKING_LOT,
ELEC,City of Santa Monica - Lot 7,1217 Euclid St,Santa Monica,CA,90404,310-458-8529,24 hours daily; pay lot,,,4,,GPS,34.02576,-118.49583,J1772,US,PARKING_LOT,
ELEC,City of Santa Monica - Lot 8,1146 16th St,Santa Monica,CA,90403,310-458-8529,24 hours daily; pay lot,,,2,,GPS,34.03,-118.49583,J1772,US,PARKING_LOT,
ELEC,Santa Monica Place Mall Garage #7 - Civic Center - Upper Deck,395 Broadway,Santa Monica,CA,90401,310-458-8529,24 hours daily; pay lot,,,10,,GPS,34.013658,-118.493749,TESLA,US,PARKING_GARAGE,
ELEC,AAA - Allen Park,3177 Fairlane Dr,Allen Park,MI,48101,313-386-7000,24 hours daily; for AAA members only,,,1,,GPS,42.28178327,-83.20469247,J1772,US,TRAVEL_CENTER,
ELEC,Atrium Garage,308 W Fayette St,Baltimore,MD,21201,410-685-1109,24 hours daily,,,3,,200-9,39.2906,-76.620429,J1772,US,PARKING_GARAGE,
E85,Jump Start,7200 S Broadway St,Haysville,KS,67060,316-524-6631,24 hours daily,A Cash D Debit M V,,,,200-9,37.563865,-97.333422,,US,CONVENIENCE_STORE,"[""E15"", ""E20-E25"", ""E30-E35""]"
ELEC,City of McKinney - Senior Recreation Center,1400 S College St,McKinney,TX,75069,972-547-7491,8:30am-8:30pm daily,,,1,,200-9,33.183097,-96.621074,J1772,US,MUNI_GOV,
ELEC,Thomas Jefferson Unitarian Church,4936 Brownsboro Rd,Louisville,KY,40222,502-425-6943,24 hours daily,,,4,,200-8,38.28132095,-85.62835375,J1772,US,PLACE_OF_WORSHIP,
ELEC,Heine Brothers' - Hikes Point,3965 Taylorsville Rd,Louisville,KY,40220,502-409-6762,24 hours daily,,,1,,200-9,38.220142,-85.626228,J1772,US,RESTAURANT,
E85,Family Express - Indianapolis Airport,7073 W Washington St,Indianapolis,IN,46241,317-247-5010,24 hours daily,A Cash D M V,,,,200-9,39.741563,-86.285562,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Family Express - Highland,8910 Indianapolis Blvd,Highland,IN,46322,219-838-1885,24 hours daily,A Cash D M V,,,,200-9,41.551728,-87.471728,,US,CONVENIENCE_STORE,"[""E15""]"
ELEC,Tony Mangino Mitsubishi,1658 Route 9,Clifton Park,NY,12065,518-373-4100,Business hours; priority for Mitsubishi vehicles,,,2,,200-9,42.858085,-73.762909,J1772,US,CAR_DEALER,
ELEC,BMW of Charlottesville,1295 Richmond Rd,Charlottesville,VA,22911,434-270-8664,24 hours daily; customer use only,,,2,,GPS,38.0333263,-78.4518157,J1772,US,CAR_DEALER,
ELEC,Township of Ocean - Town Hall,399 Monmouth Rd,Oakhurst,NJ,7755,732-531-5000,24 hours daily; for visitor use only,,,2,,200-9,40.253723,-74.013243,J1772,US,MUNI_GOV,
ELEC,Southway Builders,1318 E Fort Ave,Baltimore,MD,21230,410-685-1109,24 hours daily,,,2,,200-9,39.269901,-76.595658,J1772,US,OFFICE_BLDG,
ELEC,Town of Ocean City - Worcester Parking Lot,601 S Philadelphia Ave,Ocean City,MD,21842,410-685-1109,24 hours daily,,,2,,GPS,38.328131,-75.088996,J1772,US,PARKING_LOT,
ELEC,Green Acres Market,7777 S Highway 97,Redmond,OR,97756,541-678-7581,24 hours daily,A Cash Checks D Debit M V,,1,,200-9,44.204363,-121.227364,J1772,US,GROCERY,
ELEC,Camaray Motel,1320 Main St,Oroville,WA,98844,509-476-3684,24 hours daily,,,1,,GPS,48.938283,-119.436456,J1772,US,HOTEL,
ELEC,Smokiam Park,334 Daisy St N,Soap Lake,WA,98851,509-246-1211,24 hours daily,,,1,,GPS,47.39125,-119.483647,J1772,US,MUNI_GOV,
ELEC,Mountain View Lodge & Resort,25 Wapato Way,Manson,WA,98831,509-687-9505,24 hours daily; for guest use only,,,1,,GPS,47.883847,-120.154608,J1772,US,HOTEL,
ELEC,Furman University - South Chapel,3300 Poinsett Hwy,Greenville,SC,29613,864-294-2000  855-443-3873,"Students, faculty, and campus visitors only",,,6,,GPS,34.921944,-82.436389,J1772,US,COLLEGE_CAMPUS,
ELEC,City of Rancho Cucamonga - Fire Training Academy,11297 Jersey Blvd,Rancho Cucamonga,CA,91730,909-774-2047,24 hours daily; must have MobileNow! App for payment; maximum session time of 4 hours,,,1,,200-9,34.094205,-117.55695,J1772,US,FIRE_STATION,
ELEC,Seattle-Tacoma International Airport - Terminal Direct Parking,17801 Pacific Hwy S,Seattle,WA,98188,206-787-5308,24 hours daily; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,,,33,,200-8,47.443363,-122.296428,J1772,US,AIRPORT,
ELEC,Sutherlin Nissan - Cherokee,101 Harbor Creek Pkwy,Holly Spring,GA,30115,678-730-9900,Dealership business hours,,,1,1,200-8,34.18336,-84.50268,CHADEMO J1772 J1772COMBO,US,CAR_DEALER,
ELEC,City of Rock Hill - Manchester Meadows,284 E Mt. Gallant Rd,Rock Hill,SC,29730,803-325-2500,7am-9pm daily,,,2,,GPS,34.944,-80.9836,J1772,US,MUNI_GOV,
E85,Jump Start,401 N Commercial Ave,Sedgwick,KS,67135,316-416-4007,24 hours daily,A Cash Checks D Debit M V,,,,200-9,37.915893,-97.424926,,US,CONVENIENCE_STORE,"[""E15"", ""E20-E25"", ""E30-E35""]"
BD,Thorntons #115,800 NW Hwy,Cary,IL,60013,847-516-2210,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,200-8,42.218188,-88.258297,,US,CONVENIENCE_STORE,
E85,Thorntons #119,2265 W Algonquin Rd,Lake in the Hills,IL,60156,847-458-0470,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,200-8,42.17506,-88.33012,,US,CONVENIENCE_STORE,
E85,Wawa #5136,6500 S Semoran Blvd,Orlando,FL,32822,407-859-3826,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,200-9,28.469678,-81.310611,,US,CONVENIENCE_STORE,
E85,Pearson Fuels - 76,7494 Indiana Ave,Riverside,CA,92504,951-354-2600,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,200-9,33.935001,-117.403687,,US,CONVENIENCE_STORE,
E85,Thorntons #322,3450 S California Ave,Chicago,IL,60632,773-523-2030,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,200-8,41.83056,-87.69573,,US,CONVENIENCE_STORE,
E85,RaceTrac #469,599 W Atlantic Blvd,Pompano Beach,FL,33060,954-782-9301,24 hours daily,A Cash D Debit M V,,,,200-9,26.232312,-80.129775,,US,CONVENIENCE_STORE,
ELEC,Berman Nissan - Chicago,3456 N Kedzie Ave,Chicago,IL,60618,773-295-4650,Dealership business hours,,,1,1,GPS,41.943587,-87.708212,CHADEMO J1772,US,CAR_DEALER,
E85,Speedway,1898 Whitehaven Rd,Grand Island,NY,14072,716-773-1455,24 hours daily,A Cash D Debit M V,,,,200-9,43.021206,-78.962025,,US,CONVENIENCE_STORE,
E85,RaceTrac #2409,2180 Peachtree Industrial Blvd,Duluth,GA,30097,770-814-3084,24 hours daily,A Cash D Debit M V,,,,GPS,34.0220311,-84.12009194,,US,CONVENIENCE_STORE,
E85,Farmers Union Oil Devils Lake,1803 Highway 2 E,Devils Lake,ND,58301,701-662-4014,24 hours daily,A Cash D Debit M V,,,,GPS,48.10370335,-98.86619901,,US,CONVENIENCE_STORE,
E85,Kwik Trip #885,301 Elderberry Rd,Abbotsford,WI,54405,715-223-0704,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks Comdata CREDIT D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,GPS,44.928009,-90.31212,,US,CONVENIENCE_STORE,
E85,Kwik Trip #297,1499 Appleton Rd,Menasha,WI,54952,920-729-4851,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks Comdata CREDIT D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,GPS,44.229449,-88.4231,,US,CONVENIENCE_STORE,
E85,Kwik Trip #295,1157 Gateway Dr,Milton,WI,53563,608-868-2279,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks Comdata CREDIT D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,GPS,42.770462,-88.93027,,US,CONVENIENCE_STORE,
E85,Kwik Trip #134,4924 Spring St,Mt. Pleasant,WI,53406,262-886-0845,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D M V Voyager Wright_Exp,,,,GPS,42.737638,-87.83962,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Kwik Trip #282,1212 N Rochester St,Mukwonago,WI,53149,262-363-2513,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks Comdata CREDIT D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,GPS,42.880666,-88.34085,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Kwik Trip #290,7880 S 10th St,Oak Creek,WI,53154,414-762-0067,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks Comdata CREDIT D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,GPS,42.902499,-87.92699,,US,CONVENIENCE_STORE,
E85,Kwik Trip #298,2511 Plover Rd,Plover,WI,54467,715-344-0772,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D M V Voyager Wright_Exp,,,,GPS,44.45287,-89.5412,,US,CONVENIENCE_STORE,
E85,Kwik Trip #183,3258 Church St,Stevens Point,WI,54481,715-295-0127,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D M V Voyager Wright_Exp,,,,GPS,44.502289,-89.565877,,US,CONVENIENCE_STORE,
E85,Kwik Trip #267,2128 E 2nd St,Superior,WI,54880,715-399-0121,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D M V Voyager Wright_Exp,,,,GPS,46.706759,-92.0481,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Kwik Trip #189,623 Hammond Ave,Superior,WI,54880,715-392-3865,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D M V Voyager Wright_Exp,,,,GPS,46.730735,-92.098338,,US,CONVENIENCE_STORE,
E85,Kwik Trip #188,310 Grand Ave,Wausau,WI,54403,715-849-1007,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D M V Voyager Wright_Exp,,,,GPS,44.95449,-89.6249,,US,CONVENIENCE_STORE,
E85,Kwik Trip #136,1750 S Silverbrook Dr,West Bend,WI,53095,262-334-0548,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D M V Voyager Wright_Exp,,,,GPS,43.399305,-88.18907,,US,CONVENIENCE_STORE,"[""E15""]"
ELEC,Villages at Homeland,357 Homeland Southway,Baltimore,MD,21212,410-685-1109,24 hours daily,,,2,,200-8,39.352912,-76.6146,J1772,US,STREET_PARKING,
ELEC,James Mitsubishi - Hamburg,5160 Camp Rd,Hamburg,NY,14075,315-356-4444,24 hours daily,,,2,,200-9,42.746772,-78.852481,J1772,US,CAR_DEALER,
ELEC,Millie's Road House Bar,200 Old Ocean Gateway,Vienna,MD,21869,410-685-1109  410-376-3130,24 hours daily,,,2,,200-8,38.485086,-75.823956,J1772,US,RESTAURANT,
ELEC,T.F. Green Airport - Red Beam Garage C,1960 Post Rd,Warwick,RI,2886,401-250-8001,24 hours daily; pay lot,,,16,,200-9,41.727738,-71.437643,J1772 TESLA,US,AIRPORT,
ELEC,Notre Dame - Innovation Park,1400 E Angela Blvd,South Bend,IN,46617,,24 hours daily,,,1,,200-9,41.693242,-86.228622,J1772,US,COLLEGE_CAMPUS,
ELEC,Borough of Rutherford - Kip Parking Garage,55 Kip Ave,Rutherford,NJ,7070,201-460-3000,24 hours daily,,,4,,GPS,40.828,-74.103,J1772,US,PARKING_GARAGE,
ELEC,Appalachian Mountain Club - Cardigan Lodge,774 Shem Valley Rd,Alexandria,NH,3222,603-744-8091,24 hours daily; donations accepted,,,1,,GPS,43.649708,-71.877581,J1772,US,REC_SPORTS_FACILITY,
ELEC,Park Place Garage,201 E Front St,Missoula,MT,59802,406-552-6250,Garage business hours,,,2,,200-9,46.869524,-113.993472,J1772,US,PARKING_GARAGE,
ELEC,Ricker Memorial Library,1211 Maine St,Poland,ME,4274,207-998-4390,24 hours daily,,,1,,200-9,44.06151,-70.394795,J1772,US,LIBRARY,
ELEC,Village of Waterville - West Main Street,115 W Main St,Waterville,NY,13480,315-841-4221,24 hours daily,,,2,,200-8,42.930765,-75.38053,J1772,US,STREET_PARKING,
ELEC,San Francisco Estuary Institute,4911 Central Ave,Richmond,CA,94804,510-746-7334,9am-6pm M-F for employee use only; available for public use after hours and weekends,,,3,,GPS,37.899428,-122.318169,J1772,US,OFFICE_BLDG,
ELEC,Mesa County Public Library,502 Ouray Ave,Grand Junction,CO,81501,970-248-0057,24 hours daily,,,,1,GPS,39.07167,-108.563984,CHADEMO J1772COMBO,US,LIBRARY,
ELEC,Villages at Homeland,313 Homeland Southway,Baltimore,MD,21212,410-685-1109,24 hours daily,,,2,,200-8,39.353249,-76.614846,J1772,US,STREET_PARKING,
ELEC,Studio 3807,3807 Rhode Island Ave,Brentwood,MD,20722,410-685-1109,24 hours daily,,,2,,200-9,38.938966,-76.955265,J1772,US,MULTI_UNIT_DWELLING,
ELEC,Parker Street Lot,256 Parker St,New Bedford,MA,2740,508-979-1400,24 hours daily,,,1,,GPS,41.642965,-70.945723,J1772,US,PARKING_LOT,
E85,Murphy Express,3015 E Berry St,Fort Worth,TX,76105,817-413-0709,6am-12am M-Sun,A Cash D Debit M V,,,,200-9,32.713574,-97.281136,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Jump Start,1131 E 47th St S,Wichita,KS,67216,316-440-8891,24 hours daily,A Cash D Debit M V,,,,200-9,37.60757,-97.322348,,US,CONVENIENCE_STORE,"[""E15"", ""E20-E25"", ""E30-E35""]"
ELEC,Leckner Nissan - Springfield,6570 Amherst Ave,Springfield,VA,22150,703-451-1970,Dealership business hours,,,1,,200-9,38.776428,-77.18558,J1772,US,CAR_DEALER,
ELEC,Nissan of Alvin,3485 FM 528 Rd,Alvin,TX,77511,832-862-2500,Dealership business hours,,,1,,200-8,29.45335,-95.23611,J1772,US,CAR_DEALER,
ELEC,Kennebec Valley Community College,677 Skowhegan Rd,Fairfield,ME,4927,207-453-5079,7am-9pm daily,,,1,,GPS,44.668958,-69.631047,J1772,US,COLLEGE_CAMPUS,
ELEC,Merrill Park,59 Franklin St,Ellsworth,ME,4605,207-667-2563,24 hours daily,,,2,,200-9,44.541131,-68.423202,J1772,US,PARK,
ELEC,Village Green Way,19 Village Green Way,Southwest Harbor,ME,4679,207-266-5590,24 hours daily,,,2,,GPS,44.27958058,-68.32685117,J1772,US,STREET_PARKING,
ELEC,Bernheim Arboretum & Research Forest,2499 Clermont Rd,Clermont,KY,40110,502-955-8512,24 hours daily,,,4,,GPS,37.91837758,-85.66139166,J1772,US,PARK,
ELEC,Safai Coffee Shop,1707 Bardstown Rd,Louisville,KY,40205,502-384-3555,24 hours daily,,,1,,200-9,38.230145,-85.703079,J1772,US,RESTAURANT,
ELEC,Manchester-Boston Regional Airport,1 Airport Rd,Manchester,NH,3103,603-624-6539,24 hours daily; pay lot,,,4,,200-9,42.928003,-71.437425,J1772,US,AIRPORT,
ELEC,Myhre Equine Clinic,100 Ten Rod Rd,Rochester,NH,3867,603-335-4777,9am-4pm daily,A CREDIT D Debit M V,1,1,,200-8,43.321979,-71.012308,J1772,US,OFFICE_BLDG,
ELEC,Dartmouth Hitchcock Medical Center,1 Medical Center Dr,Lebanon,NH,3756,603-650-5000,"5am-8pm daily; for staff, patient, and visitor use only",,,4,,200-9,43.675387,-72.273738,J1772,US,HOSPITAL,
ELEC,Route 104 Diner,752 NH Route 104,New Hampton,NH,3256,603-744-0120,"7am-8pm Sun-Th, 7am-9pm F-Sat",,,1,,200-8,43.622137,-71.599456,J1772,US,RESTAURANT,
ELEC,Jet Food Stores of Georgia #92,4765 Riverside Dr,Macon,GA,31210,478-216-5271,24 hours daily,A Cash D Debit FleetOne FuelMan M V Voyager Wright_Exp,,2,,200-9,32.920767,-83.708842,J1772,US,GAS_STATION,
E85,Mobil - Ghafari Trading,1350 W Maple Rd,Troy,MI,48084,248-362-2821,"6am-11pm M-Sat, 7am-11pm Sun",A Cash D Debit M V Voyager Wright_Exp,,,,200-9,42.548376,-83.165993,,US,CONVENIENCE_STORE,
